offline_datapoint_2 1614145415 0.000
offline_datapoint_7 1614145415 4.685
offline_datapoint_4 1614145415 0.000
offline_datapoint_0 1614145415 24909.460
offline_datapoint_5 1614145415 0.000
offline_datapoint_1 1614145415 1743.919
offline_datapoint_6 1614145417 2576384.000
offline_datapoint_3 1614145417 15360000.000
offline_datapoint_2 1614145418 0.000
offline_datapoint_7 1614145418 0.000
offline_datapoint_4 1614145418 0.000
offline_datapoint_0 1614145418 0.000
offline_datapoint_5 1614145418 0.000
offline_datapoint_1 1614145418 0.000
offline_datapoint_6 1614145420 2576384.000
offline_datapoint_3 1614145420 15360000.000
offline_datapoint_2 1614145421 0.000
offline_datapoint_7 1614145421 2.094
offline_datapoint_4 1614145421 0.000
offline_datapoint_0 1614145421 25063.333
offline_datapoint_5 1614145421 0.000
offline_datapoint_1 1614145421 1754.386
offline_datapoint_6 1614145423 2576384.000
offline_datapoint_3 1614145423 15360000.000
offline_datapoint_2 1614145424 0.000
offline_datapoint_7 1614145424 3.642
offline_datapoint_4 1614145424 0.000
offline_datapoint_0 1614145424 24902.084
offline_datapoint_5 1614145424 0.000
offline_datapoint_1 1614145424 1743.426
offline_datapoint_6 1614145426 2576384.000
offline_datapoint_3 1614145426 15360000.000
offline_datapoint_2 1614145427 0.000
offline_datapoint_7 1614145427 0.000
offline_datapoint_4 1614145427 0.000
offline_datapoint_0 1614145427 0.000
offline_datapoint_5 1614145427 0.000
offline_datapoint_1 1614145427 0.000
offline_datapoint_6 1614145429 2576384.000
offline_datapoint_3 1614145429 15360000.000
offline_datapoint_2 1614145430 0.000
offline_datapoint_7 1614145430 3.646
offline_datapoint_4 1614145430 0.000
offline_datapoint_0 1614145430 24934.993
offline_datapoint_5 1614145430 0.000
offline_datapoint_1 1614145430 1745.240
offline_datapoint_6 1614145432 2576384.000
offline_datapoint_3 1614145432 15360000.000
offline_datapoint_2 1614145433 0.000
offline_datapoint_7 1614145433 0.000
offline_datapoint_4 1614145433 0.000
offline_datapoint_0 1614145433 0.000
offline_datapoint_5 1614145433 0.000
offline_datapoint_1 1614145433 0.000
offline_datapoint_6 1614145435 2576384.000
offline_datapoint_3 1614145435 15360000.000
offline_datapoint_2 1614145436 0.000
offline_datapoint_7 1614145436 1.567
offline_datapoint_4 1614145436 0.000
offline_datapoint_0 1614145436 61542.527
offline_datapoint_5 1614145436 0.000
offline_datapoint_1 1614145436 3402.411
offline_datapoint_6 1614145438 2576384.000
offline_datapoint_3 1614145438 15360000.000
offline_datapoint_2 1614145439 0.000
offline_datapoint_7 1614145439 1.557
offline_datapoint_4 1614145439 0.000
offline_datapoint_0 1614145439 31440.831
offline_datapoint_5 1614145439 0.000
offline_datapoint_1 1614145439 1000.020
offline_datapoint_6 1614145441 2576384.000
offline_datapoint_3 1614145441 15360000.000
offline_datapoint_2 1614145442 0.000
offline_datapoint_7 1614145442 1.044
offline_datapoint_4 1614145442 0.000
offline_datapoint_0 1614145442 21936.559
offline_datapoint_5 1614145442 0.000
offline_datapoint_1 1614145442 1568.543
offline_datapoint_6 1614145444 2576384.000
offline_datapoint_3 1614145444 15360000.000
offline_datapoint_2 1614145445 0.000
offline_datapoint_7 1614145445 1.565
offline_datapoint_4 1614145445 0.000
offline_datapoint_0 1614145445 25093.427
offline_datapoint_5 1614145445 0.000
offline_datapoint_1 1614145445 1053.361
offline_datapoint_6 1614145447 2576384.000
offline_datapoint_3 1614145447 15360000.000
offline_datapoint_2 1614145448 0.000
offline_datapoint_7 1614145448 2.085
offline_datapoint_4 1614145448 0.000
offline_datapoint_0 1614145448 28816.272
offline_datapoint_5 1614145448 0.000
offline_datapoint_1 1614145448 1502.216
offline_datapoint_6 1614145450 2576384.000
offline_datapoint_3 1614145450 15360000.000
offline_datapoint_2 1614145451 0.000
offline_datapoint_7 1614145451 1.563
offline_datapoint_4 1614145451 0.000
offline_datapoint_0 1614145451 43584.922
offline_datapoint_5 1614145451 0.000
offline_datapoint_1 1614145451 2057.516
offline_datapoint_6 1614145453 2576384.000
offline_datapoint_3 1614145453 15360000.000
offline_datapoint_2 1614145454 0.000
offline_datapoint_7 1614145454 1.041
offline_datapoint_4 1614145454 0.000
offline_datapoint_0 1614145454 37858.968
offline_datapoint_5 1614145454 0.000
offline_datapoint_1 1614145454 1541.235
offline_datapoint_6 1614145456 2576384.000
offline_datapoint_3 1614145456 15360000.000
offline_datapoint_2 1614145457 0.000
offline_datapoint_7 1614145457 1.565
offline_datapoint_4 1614145457 0.000
offline_datapoint_0 1614145457 21272.816
offline_datapoint_5 1614145457 0.000
offline_datapoint_1 1614145457 1475.193
offline_datapoint_6 1614145459 2576384.000
offline_datapoint_3 1614145459 15360000.000
offline_datapoint_2 1614145460 0.000
offline_datapoint_7 1614145460 3.124
offline_datapoint_4 1614145460 0.000
offline_datapoint_0 1614145460 65838.368
offline_datapoint_5 1614145460 0.000
offline_datapoint_1 1614145460 1895.322
offline_datapoint_6 1614145462 2576384.000
offline_datapoint_3 1614145462 15360000.000
offline_datapoint_2 1614145463 0.000
offline_datapoint_7 1614145463 1.040
offline_datapoint_4 1614145463 0.000
offline_datapoint_0 1614145463 25159.528
offline_datapoint_5 1614145463 0.000
offline_datapoint_1 1614145463 1413.079
offline_datapoint_6 1614145465 2576384.000
offline_datapoint_3 1614145465 15360000.000
offline_datapoint_2 1614145466 0.000
offline_datapoint_7 1614145466 3.642
offline_datapoint_4 1614145466 0.000
offline_datapoint_0 1614145466 36952.860
offline_datapoint_5 1614145466 0.000
offline_datapoint_1 1614145466 1311.859
