39 1614143635 0.000000 0.000000 -101.000000 0.000000 0.000000
39 1614143636 0.000000 0.000000 -101.000000 0.000000 0.000000
39 1614143637 0.000000 0.000000 -101.000000 0.000000 0.000000
39 1614143638 0.000000 0.000000 -101.000000 0.000000 0.000000
39 1614143639 6.666667 0.600000 4.000000 4.000000 -20.200000
39 1614143640 6.666667 0.600000 8.000000 8.000000 -20.200000
39 1614143641 6.666667 0.600000 12.000000 12.000000 -20.200000
39 1614143642 6.666667 0.600000 16.000000 16.000000 -20.200000
39 1614143643 6.666667 0.600000 20.000000 20.000000 -20.200000
39 1614143644 3.000000 1.200000 23.600000 23.600000 -20.200000
39 1614143645 3.000000 1.200000 27.200000 27.200000 -20.200000
39 1614143646 3.000000 1.200000 30.800000 30.800000 -20.200000
39 1614143647 3.000000 1.200000 34.400000 34.400000 -20.200000
39 1614143648 3.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143649 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143650 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143651 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143652 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143653 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143654 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143655 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143656 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143657 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143658 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143659 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143660 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143661 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143662 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143663 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143664 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143665 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143666 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143667 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143668 0.000000 1.200000 38.000000 38.000000 -20.200000
39 1614143669 0.333333 1.800000 38.600000 38.600000 -20.200000
39 1614143670 0.333333 1.800000 39.200000 39.200000 -20.200000
39 1614143671 0.333333 1.800000 39.800000 39.800000 -20.200000
39 1614143672 0.333333 1.800000 40.400000 40.400000 -20.200000
39 1614143673 0.333333 1.800000 41.000000 41.000000 -20.200000
39 1614143674 0.250000 2.400000 41.600000 41.600000 -20.200000
39 1614143675 0.250000 2.400000 42.200000 42.200000 -20.200000
39 1614143676 0.250000 2.400000 42.800000 42.800000 -20.200000
39 1614143677 0.250000 2.400000 43.400000 43.400000 -20.200000
39 1614143678 0.250000 2.400000 44.000000 44.000000 -20.200000
39 1614143679 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143680 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143681 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143682 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143683 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143684 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143685 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143686 0.000000 2.400000 44.000000 44.000000 -20.200000
39 1614143687 0.000000 2.400000 44.000000 44.000000 -20.200000
